Electrophile,Nucleophile,Catalyst,Base,MISER Area Count
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,218
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,219
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,217
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,C2CCC1=NCCCN1CC2,217
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN1CCCN2CCCN=C12,216
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN(C)/C(=N\C(C)(C)C)N(C)C,216
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,217
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,222
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,219
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,262
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,217
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,C2CCC1=NCCCN1CC2,217
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN1CCCN2CCCN=C12,218
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,222
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,219
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,220
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,221
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,261
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,230
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,C2CCC1=NCCCN1CC2,217
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,217
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,216
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,216
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,215
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,215
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,314
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,217
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,C2CCC1=NCCCN1CC2,215
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN1CCCN2CCCN=C12,216
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,216
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,216
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,215
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,216
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,216
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,217
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],C2CCC1=NCCCN1CC2,217
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN1CCCN2CCCN=C12,216
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN(C)/C(=N\C(C)(C)C)N(C)C,216
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CCN(CC)P1(=NC(C)(C)C)NCCCN1C,218
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,218
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,219
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,219
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,Cn1nccc1CCO,CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.CC(C)(C)P(c1cc[cH-]c1)C(C)(C)C.[Fe+2],CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,222
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,C2CCC1=NCCCN1CC2,230
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN1CCCN2CCCN=C12,234
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN(C)/C(=N\C(C)(C)C)N(C)C,235
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,234
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,227
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,243
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,228
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c4cc(C(C)C)c(c1ccccc1P(C2CCCCC2)C3CCCCC3)c(C(C)C)c4,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,227
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,C2CCC1=NCCCN1CC2,371
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN1CCCN2CCCN=C12,384
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN(C)/C(=N\C(C)(C)C)N(C)C,357
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,489
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,492
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,498
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,376
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,CC(C)c2cc(C(C)C)c(c1ccccc1P(C(C)(C)C)C(C)(C)C)c(C(C)C)c2,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,461
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,C2CCC1=NCCCN1CC2,258
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN1CCCN2CCCN=C12,235
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,298
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,301
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,299
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,293
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,290
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc1ccc(OC)c(P(C(C)(C)C)C(C)(C)C)c1c2c(C(C)C)cc(C(C)C)cc2C(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,293
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,C2CCC1=NCCCN1CC2,300
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN1CCCN2CCCN=C12,223
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,224
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,227
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,229
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,231
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CCN=P(N=P(N(C)C)(N(C)C)N(C)C)(N(C)C)N(C)C,373
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc2ccc(C)c(c1c(C(C)C)cc(C(C)C)cc1C(C)C)c2P(C(C)(C)C)C(C)(C)C,CN(C)P(=NC(C)(C)C)(N=P(N(C)C)(N(C)C)N(C)C)N(C)C,250
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,C2CCC1=NCCCN1CC2,229
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN1CCCN2CCCN=C12,214
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)/C(=N\C(C)(C)C)N(C)C,209
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CCN(CC)P1(=NC(C)(C)C)NCCCN1C,209
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CC(C)(C)N=P(N1CCCC1)(N2CCCC2)N3CCCC3,210
CC(C)n3c(C(=O)N(C)C)c2CCN(Cc1ccc(F)c(Cl)c1)C(=O)c2c(O)c3=O,C#Cc1cnccn1,COc7ccc(OC)c(P(C23CC1CC(CC(C1)C2)C3)C56CC4CC(CC(C4)C5)C6)c7c8c(C(C)C)cc(C(C)C)cc8C(C)C,CN(C)P(=NC(C)(C)CC(C)(C)C)(N(C)C)N(C)C,214
